"";"Wert";"Gruppe"
"528";-2,25000254062929;1
"529";-1,1998428850714;1
"530";1,20200789578675;0
"531";1,29384271937366;0
"532";0,09040565381755;1
"533";-0,535062345172324;1
"534";-1,30343930439156;1
"535";1,44412656120527;1
"536";1,326169089352;1
"537";0,864045078175989;0
"538";-2,29673252346068;0
"539";-1,39181001193225;0
"540";-1,38587674502157;0
"541";-1,07304684391546;0
"542";-0,941425503196343;0
"543";-0,586434309722184;0
"544";1,03472122005478;0
"545";0,608962206694782;1
"546";-1,193445071998;0
"547";0,941889271671605;1
"548";-1,77230491079952;0
"549";-0,437722421999092;1
"550";-1,13237031255411;1
"551";-0,312134660980077;0
"552";-0,69877530062472;0
"553";-2,49384976770901;1
"554";0,8250223767992;0
"555";0,306926313210414;0
"556";0,0919605418290774;1
"557";0,926569410834409;0
"558";-0,0686918605738016;1
"559";1,14313349742004;1
"560";-1,92333434248037;0
"561";-1,05271518447267;0
"562";1,04039776192599;1
"563";3,54114027762577;0
"564";0,741510742687875;0
"565";-0,207471254099222;0
"566";0,17993845419171;0
"567";1,42636484940947;0
"568";-0,293166789482617;1
"569";0,517189986651816;1
"570";0,84582169611066;1
"571";1,08344472861178;1
"572";1,49188908255981;0
"573";1,1595229902333;0
"574";0,226795956909122;0
"575";-1,14546518474018;1
"576";-0,0627786916919148;0
"577";1,14328293687371;1
"578";-0,855930939954709;1
"579";-0,750984947598099;0
"580";1,74401638235168;0
"581";-1,18760009145738;0
"582";-0,416970417719685;0
"583";-1,56982015936441;0
"584";-0,280474035253362;0
"585";-0,435326963885417;1
"586";0,810319197563339;1
"587";-0,637512548984567;0
"588";-0,539021633211281;0
"589";1,1015202335543;1
"590";0,0444201541527203;1
"591";-0,224069272769185;1
"592";-0,026232580823911;1
"593";0,426483307920928;1
"594";0,386332592661207;1
"595";2,06167415943736;0
"596";-1,14005998583527;1
"597";0,571189447474094;0
"598";1,78539022670878;0
"599";0,362940243092106;1
"600";1,03469214605068;1
"601";-0,751970264410768;1
"602";-0,0547499580494913;0
"603";-1,35675471109976;0
"604";0,467230577125748;1
"605";1,54571911930986;1
"606";-1,06122381679601;1
"607";-0,204141660797423;0
"608";-1,40245132607939;1
"609";0,668049668614929;1
"610";-0,418840303238381;0
"611";-1,70945321567921;0
"612";2,48316267137122;0
"613";0,498033735066409;0
"614";-0,673868205198334;0
"615";-0,886981395611342;0
"616";-1,58137735086099;1
"617";0,604549121364279;0
"618";-0,871275078229035;0
"619";0,725341646372726;0
"620";-0,0307319801279123;0
"621";-0,117222374314147;0
"622";0,0982229385844333;0
"623";-0,676857221844529;0
"624";-0,0492463549281357;0
"625";-0,560719759935025;0
"626";2,54915486524696;1
"627";0,0601278984019617;1
"628";-0,821648417785606;0
"629";-0,286961761597124;0
"630";0,131278873970765;0
"631";-1,06208395043809;0
"632";0,883581035729102;1
"633";0,322692198478851;0
"634";-0,198979771348709;1
"635";1,28352566424672;0
"636";-1,01448804888177;0
"637";-0,360064274107065;1
"638";-0,167169746155345;0
"639";-0,152667785606156;1
"640";2,0264704724602;0
"641";1,05090563841005;1
"642";0,285429040455839;1
"643";-0,0512889541993764;1
"644";-0,656836740993142;1
"645";0,644124123759206;0
"646";-0,186659120653609;1
"647";-1,58170351124497;1
"648";0,411920662608966;1
"649";-0,766697598109318;1
"650";-0,418564475149115;1
"651";-0,715820441753572;1
"652";0,825493911798051;0
"653";-0,650132284207326;1
"654";0,975830086784378;0
"655";2,85007553074187;1
"656";-0,135389596885701;0
"657";0,0439688360405326;1
"658";-1,34406380514536;0
"659";0,443121828612795;0
"660";0,961117741663397;0
"661";-0,241435816655688;0
"662";0,0829548911082895;0
"663";-0,361724757768244;0
"664";0,333860199801229;0
"665";0,26560942097052;0
"666";3,16290574660275;1
"667";-0,194730137687429;1
"668";1,06255745328506;0
"669";-0,579685074040496;1
"670";0,056547720976407;0
"671";0,467829711920054;0
"672";-0,372645250551315;0
"673";0,21016168769331;0
"674";1,43960830567623;1
"675";-1,47683954986708;1
"676";-0,783536509683378;0
"677";0,660913103456947;1
"678";1,21762605593289;0
"679";0,305109247688339;0
"680";0,210293633324938;0
"681";0,468865965505879;0
"682";-1,90434257226243;0
"683";1,38840228464858;1
"684";0,540998891457648;1
"685";-0,0311989167468595;0
"686";-1,61880052176578;0
"687";0,601266278132817;1
"688";-0,690843363623055;0
"689";1,40544562193991;0
"690";-1,55134268782504;1
"691";0,342245597277143;1
"692";-0,552956761497232;1
"693";-0,6585558633488;1
"694";-0,638198741525393;0
"695";1,88734542796118;1
"696";-2,11047826314218;1
"697";-1,61247209388646;0
"698";0,80374019880081;1
"699";1,05288072859301;1
"700";0,904608487834512;1
"701";-0,226810768770074;0
"702";-0,54596862759163;1
"703";0,656647357333803;1
"704";0,616234293607611;0
"705";-1,66687927451536;0
"706";-0,336254225742653;0
"707";0,657179856746571;1
"708";-1,69739070150845;0
"709";-0,0569272239027323;1
"710";-0,398597028176164;0
"711";-1,03861982748089;1
"712";0,602565404139086;1
"713";0,357589703929424;1
"714";-1,21012237611841;0
"715";0,767415054280641;0
"716";-0,599027691256964;0
"717";-1,41097277280565;1
"718";-0,995664042928941;0
"719";1,24325100838442;1
"720";0,917142886007373;0
"721";-0,773049355132352;0
"722";-0,325835817645799;1
"723";-1,13070318401985;0
"724";-0,428835431666788;0
"725";-0,689583649863663;1
"726";-0,600986672903937;0
"727";-0,773890778190773;0
"728";-0,892492351173958;0
"729";-0,0357318470577211;0
"730";-0,154178102393507;1
"731";-2,86216378355869;1
"732";-2,00852305776173;0
"733";0,103628590555011;1
"734";-0,209537064500413;1
"735";-0,195021661747648;0
"736";-1,36447013546088;1
"737";-0,742033047120622;1
"738";-0,862706491414068;0
"739";0,701954147954621;1
"740";-0,0382339133174197;1
"741";-0,325146743629547;0
"742";-0,536938449139604;0
"743";-0,371477412749352;0
"744";0,722807023659037;0
"745";1,20569188339316;0
"746";1,18415312566266;0
"747";0,821190435407443;1
"748";1,17550207341849;0
"749";0,188526472721212;0
"750";0,64906359684503;1
"751";-1,79761831141199;1
"752";0,420737246176464;0
"753";1,32347624977911;1
"754";-1,44623155699525;0
"755";-0,366751205948309;0
"756";-0,607796234877856;0
"757";0,319871377380778;0
"758";1,09984767220601;0
"759";-0,256036627590866;1
"760";2,56074642682032;1
"761";1,30889988480835;1
"762";0,48838959155623;1
"763";0,606177343920897;1
"764";-0,314044666415584;0
"765";1,40434402019996;0
"766";-0,410269949084875;0
"767";-0,088102516150087;0
"768";0,324875594716314;0
"769";1,33509980019251;1
"770";-0,105508573440884;1
"771";0,884447920895625;0
"772";-0,488561069626473;0
"773";-0,727376173177559;0
"774";-1,0382552729167;1
"775";-0,387942415912576;1
"776";0,119351217316955;0
"777";1,31817809545599;0
"778";1,44308055765009;0
"779";0,399026211645244;1
"780";0,965702326850602;1
"781";-0,734607806377859;0
"782";0,258153278022185;0
"783";-0,702860768822711;1
"784";0,215648758553466;0
"785";-0,559210212002397;1
"786";0,710865523158937;0
"787";-0,297371858762072;1
"788";-0,188298304193498;1
"789";0,517233422140697;0
"790";0,0987035943240238;0
"791";0,89368561583684;1
"792";-0,27855014148461;0
"793";0,689071680617946;1
"794";-0,0883394696700483;0
"795";-0,745757508153261;0
"796";-1,41007845110139;1
"797";1,23295652542379;1
"798";-2,19105600256368;1
"799";0,356305266032027;1
"800";0,914742571181021;1
"801";-2,12506858104394;0
"802";0,521178666303167;0
"803";-0,0464228999561054;0
"804";-0,999471720970933;1
"805";0,629338307700205;0
"806";-0,726471475991655;0
"807";-0,386417322309707;0
"808";-0,671714389884306;0
"809";0,900386190368561;0
"810";0,886841690616327;0
"811";0,540278111899463;1
"812";-0,927511490222274;0
"813";0,7458392287806;0
"814";0,644824156642644;1
"815";-0,0219314617230662;0
"816";0,588022326265815;0
"817";0,756491074002371;0
"818";-0,344026272618701;1
"819";-0,58331562861347;1
"820";-0,0010203939877938;0
"821";0,805825696776506;0
"822";1,10930938187503;0
"823";-0,159679482159531;1
"824";-0,758578248127471;1
"825";0,263026127686681;0
"826";-0,0209178075764163;0
"827";-0,0623425076477823;1
"828";-1,03110391977497;0
"829";0,289510739696248;1
"830";0,316217984616467;1
"831";-0,984659649056274;0
"832";0,172634070770617;1
"833";0,935330032660957;1
"834";-1,0291895242508;1
"835";1,91079077756379;0
"836";-0,538001494919578;0
"837";0,884276429023386;0
"838";0,147309636708843;0
"839";-1,00842736285689;0
"840";0,838188992207589;0
"841";-1,16823913740479;0
"842";0,454318132919997;0
"843";0,362572867504473;1
"844";-0,553086347429556;0
"845";0,173430025179667;1
"846";0,648178890391394;0
"847";-1,74279473520386;0
"848";0,595162660911865;0
"849";-0,878529012983193;0
"850";0,794437571292106;1
"851";-0,479098502666604;1
"852";-0,0982001896838389;0
"853";0,684217699167761;0
"854";-1,23468603099041;1
"855";1,70494558598051;1
"856";-0,814341341884566;0
"857";-0,843631085892565;0
"858";1,02492742587361;0
"859";0,265703376396159;1
"860";0,241494039872799;0
"861";-1,39081614168685;0
"862";1,52606084457092;0
"863";0,196516236721404;1
"864";1,23998235965392;0
"865";0,458572635462787;1
"866";0,785627604502067;0
"867";1,11747870473614;0
"868";0,145017727655611;1
"869";-0,178418210190186;0
"870";0,846229068947078;1
"871";0,521797208493551;0
"872";-0,297826590243461;1
"873";0,555400604044691;1
"874";-0,736964424669408;0
"875";0,405748014410469;1
"876";-0,284933504933567;0
"877";0,118878675006656;1
"878";-0,48585888696012;0
"879";0,0149119158441522;1
"880";-1,48071872283751;0
"881";1,2563691256856;0
"882";0,209041649909571;0
"883";0,313156789590128;0
"884";1,07514823866383;0
"885";-0,136625174570423;1
"886";0,1180225725685;1
"887";-0,742733396638809;0
"888";2,2352201921514;1
"889";0,854890410409997;0
"890";1,15044599614444;1
"891";-1,18411791008532;0
"892";-1,54110255512378;0
"893";-0,0617330007608173;1
"894";0,320352569962674;1
"895";-0,54077737443293;1
"896";1,69772073903203;0
"897";-0,0726899626058681;0
"898";-0,567608856289289;1
"899";-0,266514438307858;1
"900";2,34358676105577;1
"901";0,542347825781519;0
"902";1,0236676089818;0
"903";0,962826108710472;1
"904";1,45102707741098;1
"905";0,567956410948355;0
"906";0,0299285577369521;1
"907";-0,342002706258713;1
"908";0,350771975393336;1
"909";0,31479929880001;1
"910";0,693657696225567;0
"911";0,133324253336605;0
"912";-0,73946315863072;0
"913";-0,247518815247782;1
"914";0,257158639362974;0
"915";-0,280173919144184;0
"916";1,00796759211016;0
"917";1,15521962402319;0
"918";-0,052794949133405;1
"919";-0,32140954708239;0
"920";-1,62105391706051;0
"921";0,568105258993183;0
"922";0,821280247177952;1
"923";1,46025952177705;0
"924";-1,48771937428622;1
"925";1,44850108220997;1
"926";-0,153699828794143;0
"927";1,72914884558458;1
"928";2,20523518552608;1
"929";1,28448665087213;0
"930";0,417403317279975;0
"931";1,15985360728644;0
"932";0,49159025571845;0
"933";1,25200871771494;1
"934";0,71857043028032;1
"935";-0,363917085116819;0
"936";0,136956370761546;0
"937";0,72427542710531;0
"938";1,53998160594704;0
"939";1,13699233471472;1
"940";-0,796021997968696;1
"941";-0,462680684220966;1
"942";1,4368865903477;1
"943";-0,556650159929919;0
"944";-0,0229777221607335;0
"945";1,32474112266228;0
"946";0,263897669015508;0
"947";0,991339019078835;1
"948";-0,264137489018555;0
"949";1,03676929190719;1
"950";0,375485755690275;1
"951";0,544832724661094;0
"952";1,17625072675557;0
"953";-0,163575241852676;1
"954";0,655376688511374;1
"955";1,68970129858793;1
"956";1,64100271069654;1
"957";0,24368948466768;0
"958";-0,265314326352252;1
"959";-2,03517276221818;0
"960";-0,49335789783104;1
"961";0,2038214810293;1
"962";-0,389561883905206;0
"963";1,8778255533649;0
"964";-1,30760672674387;1
"965";0,873855378376963;1
"966";-1,21807626153914;0
"967";-0,305758869888367;0
"968";0,0243977166220655;0
"969";0,502266101187678;1
"970";0,823789755511037;0
"971";0,597786561099519;0
"972";1,44563746444499;1
"973";-0,578066179161081;0
"974";0,172974980465647;0
"975";-0,431196246007755;1
"976";-0,782590596334836;0
"977";-1,51682920426637;1
"978";-0,563473248303727;1
"979";-0,356675827801227;1
"980";-0,545183944114863;1
"981";0,691607811164906;1
"982";-0,581077296362077;0
"983";0,430832051020606;0
"984";0,821701189586575;1
"985";-0,283507305503683;1
"986";-0,630983428894525;1
"987";0,416298182376117;0
"988";-0,671620599631962;1
"989";0,211075890359111;0
"990";0,904823169741182;1
"991";1,78010975268365;0
"992";0,81594768190446;1
"993";0,139266180451461;1
"994";-1,20105460642858;0
"995";-0,493397784489026;1
"996";0,797292310477986;0
"997";0,528248274381095;0
"998";0,433669738806701;1
"999";0,137860695103663;1
"1000";-0,0419137774773168;1
"1001";1,20001367931135;1
"1002";0,286092577539688;0
"1003";0,390564831466785;1
"1004";0,982705206265679;1
"1005";-0,222983214325643;0
"1006";0,438344189533417;1
"1007";-0,190392066816755;1
"1008";1,2113346188219;1
"1009";-1,20904887811894;0
"1010";1,20240690163401;1
"1011";-0,122739194118935;0
"1012";0,898587727466703;1
"1013";1,67007166402362;1
"1014";-0,143363636854756;0
"1015";-0,331586665880561;1
"1016";-0,813468721114835;1
"1017";1,27481021111506;1
"1018";-0,215404093521479;0
"1019";-1,02015107463051;1
"1020";-0,285549850906237;1
"1021";-0,847803510645739;0
"1022";0,812146843395865;1
"1023";0,527533314640834;0
"1024";-0,0128783913880183;1
"1025";-0,380155196380876;0
"1026";-0,568775965717361;0
"1027";-0,576167540045224;1
"1028";1,44679322028765;1
"1029";-0,68156999416519;1
