"";"x"
"175";0,100561902117974
"176";0,118661880387315
"177";0,122522554380363
"178";0,376265992278073
"179";0,214852845189837
"180";0,375654844170078
"181";0,223496085214001
"182";0,439606778679841
"183";0,40771541753689
"184";0,283015668414606
"185";0,399996468460081
"186";0,253663857063423
"187";0,378341497883981
"188";0,2116037011851
"189";0,0841295748580709
"190";0,677978817672765
"191";0,227380252971929
"192";0,0957896513047869
"193";0,433210842046682
"194";0,276769822451489
"195";0,054013610341264
"196";0,286145051994855
"197";0,174891608924453
"198";0,221746413089206
"199";0,106180586855691
"200";0,223456999770806
"201";0,0635838630274546
"202";0,327218627201991
"203";0,341859983757583
"204";0,126198247237145
"205";0,00824056210308738
"206";0,173362787376265
"207";0,415003033157739
"208";0,273804342390806
"209";0,266296163066673
"210";0,412576043795429
"211";0,102897089468916
"212";0,556855988664497
"213";0,284636174507344
"214";0,450076010077435
"215";0,333006245656008
"216";0,139862058697108
"217";0,575728006165808
"218";0,188050251318796
"219";0,236842433924379
"220";0,25333579724602
"221";0,535288011995456
"222";0,314025926902552
"223";0,375124592828715
"224";0,271853265417739
"225";0,238290027513577
"226";0,447004096899621
"227";0,570944063974993
"228";0,0199232564136643
"229";0,415563307883112
"230";0,367473199297558
"231";0,207407442639665
"232";0,515886786992736
"233";0,213466039828477
"234";0,231703783125598
"235";0,490154749946073
"236";0,34340829817009
"237";0,20792190045922
"238";0,102608585822043
"239";0,22347426355647
"240";0,131960322520103
"241";0,236254184126003
"242";0,372097769942676
"243";0,143422084117696
"244";0,318272514893307
"245";0,566371663529032
"246";0,458933532266958
"247";0,0893895234145803
"248";0,507250530958151
"249";0,372984112322984
"250";0,210377284634017
"251";0,164407250267383
"252";0,18246803573492
"253";0,124323242975988
"254";0,169244479088789
"255";0,514270013251433
"256";0,381449605709146
"257";0,530992385201651
"258";0,213316572007878
"259";0,367859188161583
"260";0,337602660043898
"261";0,0788851395356261
"262";0,313646868318529
"263";0,465452697710954
"264";0,517031935350085
"265";0,275610795439084
"266";0,227895791889082
"267";0,118743520907888
"268";0,21441792219688
"269";0,715511077380484
"270";0,675846184293607
"271";0,302766680208812
"272";0,414178705796729
"273";0,121469726213752
"274";0,355463841264722
"275";0,541805217378764
"276";0,306147271291137
"277";0,202628052157659
"278";0,171080442452378
"279";0,278514211582873
"280";0,549024449222074
"281";0,197758048494559
"282";0,261897647841802
"283";0,0916043023532696
"284";0,396121905555016
"285";0,617358995740665
"286";0,671543224481002
"287";0,478593785252535
"288";0,0449528951547448
"289";0,393123343559417
"290";0,386843897627808
"291";0,219595761232364
"292";0,3214007850411
"293";0,141800588282546
"294";0,442758285633925
"295";0,224160266223065
"296";0,0665146012105312
"297";0,217180134849318
"298";0,633620880850029
"299";0,222908470625545
"300";0,456756524831703
"301";0,514658426580964
"302";0,286603522580377
"303";0,219781754356826
"304";0,190432631282696
"305";0,458560647278142
"306";0,116830333443504
"307";0,338059316326796
"308";0,230784226500713
"309";0,0804901063627005
"310";0,506207034810704
"311";0,248634904088455
"312";0,475522929209737
"313";0,442249148159635
"314";0,368702466088209
"315";0,248352671188765
"316";0,421485623584227
"317";0,104304360553348
"318";0,255309357187859
"319";0,0419796796568186
"320";0,247896071808822
"321";0,0143596139850191
"322";0,174103371175533
"323";0,206622954407048
"324";0,252735436339088
"325";0,425540173812971
"326";0,442527177566909
"327";0,414361983762004
"328";0,183717036416191
"329";0,0847921786496376
"330";0,213553381616929
"331";0,345182212954108
"332";0,147297843070025
"333";0,272012838812888
"334";0,104954563161009
"335";0,284039067892535
"336";0,312453877966874
"337";0,257157170759153
"338";0,253751288753899
"339";0,464651973965186
"340";0,561022705968797
"341";0,134081498246138
"342";0,320070216159154
"343";0,274435137631302
"344";0,360506884698847
"345";0,0428093017101708
"346";0,426410012478165
"347";0,555405295907597
"348";0,351703621478957
"349";0,263982703470742
"350";0,133939744897398
"351";0,698547210333389
"352";0,294892019688003
"353";0,162398603863348
"354";0,49228255528838
"355";0,550519478924651
"356";0,179031142713421
"357";0,213189590196573
"358";0,208918700405438
"359";0,215776588116329
"360";0,217320642611578
"361";0,22968795583705
"362";0,164943592476161
"363";0,213647500580835
"364";0,435857487184667
"365";0,564822269814334
"366";0,154317020006956
"367";0,193874321186818
"368";0,40332744968619
"369";0,534526681163462
"370";0,237656513334893
"371";0,0785434359114322
"372";0,653878703711986
"373";0,163084551150479
"374";0,272753398883973
"375";0,0521794661045443
"376";0,414806154521604
"377";0,153277674737616
"378";0,173258686240947
"379";0,167338843183423
"380";0,0356176499903614
"381";0,397750747276162
"382";0,0696077641056806
"383";0,280692244379779
"384";0,420663888935793
"385";0,247351764385568
"386";0,499605728924308
"387";0,280548901742613
"388";0,172289668071116
"389";0,205982527227826
"390";0,282040638413636
"391";0,488905255348709
"392";0,328966916782212
"393";0,00649750357161104
"394";0,0845215497461534
"395";0,207601790373619
"396";0,335962604577856
"397";0,0220214023878889
"398";0,51885542803489
"399";0,178813134702109
"400";0,157017081602428
"401";0,067621157737354
"402";0,0763807296982001
"403";0,297227863751725
"404";0,39981473242106
"405";0,0323584786892752
"406";0,123920905281773
"407";0,406335869029489
"408";0,202808913325945
"409";0,841760074523043
"410";0,421299405066044
"411";0,286701820503207
"412";0,345509321924959
"413";0,163729944199517
"414";0,429567799784368
"415";0,666759951737512
"416";0,553067359254666
"417";0,148637123308361
"418";0,0625313868492416
"419";0,264079604737384
"420";0,383173163285461
"421";0,0891547074559179
"422";0,365053710915614
"423";0,335228060431572
"424";0,58460403240911
"425";0,280110629981587
"426";0,218923899016415
"427";0,107266810296604
"428";0,192383143177921
"429";0,218094094465085
"430";0,253226404992432
"431";0,1191760387585
"432";0,0388783635073756
"433";0,401119677714054
"434";0,113663212831162
"435";0,138954676032463
"436";0,308685478129635
"437";0,111552241093376
"438";0,351923467972998
"439";0,111783063587062
"440";0,361158271697705
"441";0,140579346604192
"442";0,301583947756472
"443";0,229476944289215
"444";0,103247336903361
"445";0,288000535821966
"446";0,527196198420046
"447";0,237937586515835
"448";0,574715513828555
"449";0,110945278219936
"450";0,132459550804199
"451";0,128507655034756
"452";0,295402344040816
"453";0,211015369659311
"454";0,334783036275002
"455";0,207890446494638
"456";0,367331142373821
"457";0,217427828364646
"458";0,5834991532276
"459";0,159220656907768
"460";0,348072027915825
"461";0,139055351684857
"462";0,329592057372148
"463";0,276171587775803
"464";0,05753537928393
"465";0,257469948235322
"466";0,580665726638318
"467";0,443321448749631
"468";0,315529651081332
"469";0,102261146226628
"470";0,577520359350053
"471";0,301980189252378
"472";0,203016784667412
"473";0,154668969107853
"474";0,350962694388541
"475";0,609829324935915
"476";0,423002332106818
"477";0,227683009296
"478";0,208551199335753
"479";0,362897274249864
"480";0,400826470349435
"481";0,289487268970381
"482";0,620394338134749
"483";0,272603275105088
"484";0,164543015879504
"485";0,406721599805723
"486";0,0275961561484129
"487";0,371530008736364
"488";0,396770015945581
"489";0,242439470448327
"490";0,110612438857369
"491";0,212490917110321
"492";0,686470299136349
"493";0,158341681531456
"494";0,0224221883615395
"495";0,477932245566953
"496";0,194961045635035
"497";0,193426233568821
"498";0,0997832526563216
"499";0,281179888018021
"500";0,448488748154829
"501";0,181409346298809
"502";0,178462102749129
"503";0,556817122182625
"504";0,238318042392587
"505";0,254506062587363
"506";0,175573219973604
"507";0,501918483479602
"508";0,125167078082842
"509";0,487936828728299
"510";0,476172712564094
"511";0,200421766454017
"512";0,487711438914893
"513";0,525845668345746
"514";0,416287050606681
"515";0,0394720850260546
"516";0,105256795882822
"517";0,0835279317313181
"518";0,320792290967852
"519";0,696233186269053
"520";0,722016377416178
"521";0,394651688791693
"522";0,495954367209704
"523";0,25734695711305
"524";0,389949669656527
"525";0,367827558391019
"526";0,155867686339398
"527";0,230110353201351
"528";0,259254402348791
"529";0,642067508529719
"530";0,119974204613744
"531";0,0315655879832419
"532";0,148239299106429
"533";0,205605171948716
"534";0,503092179137665
"535";0,155580397350299
"536";0,221729341553157
"537";0,404486454836198
"538";0,407930198158724
"539";0,258905477582242
"540";0,108396204911924
"541";0,0726133402709128
"542";0,242712086886044
"543";0,805065278658546
"544";0,332613197837353
"545";0,320076933768861
"546";0,357679493823744
"547";0,21415004222919
"548";0,0814308228163119
"549";0,20767121198322
"550";0,229170189799557
"551";0,049945303122691
"552";0,238227743691257
"553";0,238355316293909
"554";0,236871371758284
"555";0,0503077997750538
"556";0,445453662130042
"557";0,112489679615761
"558";0,451961557237614
"559";0,238506365925595
"560";0,225439827642371
"561";0,63310621727549
"562";0,0984535235923693
"563";0,193373044464786
"564";0,160094793595977
"565";0,289720325885751
"566";0,0662061812476947
"567";0,164102533044376
"568";0,452334669739569
"569";0,389039235685474
"570";0,127676854473132
"571";0,412175162850938
"572";0,0189561320491628
"573";0,221830335368352
"574";0,451574593438956
"575";0,17059714639226
"576";0,278418710728503
"577";0,0645574279393232
"578";0,487541070532031
"579";0,0461681336040767
"580";0,224763286567846
"581";0,236918710320704
"582";0,298177912624128
"583";0,147242110902068
"584";0,078550490895824
"585";0,339831947075165
"586";0,00745322508517243
"587";0,286202457909812
"588";0,399887553111058
"589";0,114342313064948
"590";0,449427925669928
"591";0,35729942172094
"592";0,52293051279594
"593";0,144562716077166
"594";0,128090720246416
"595";0,0513515848799451
"596";0,224969786615476
"597";0,0871656780735669
"598";0,445077773534955
"599";0,300329092537861
"600";0,106054670299029
"601";0,581088095845979
"602";0,190801505353627
"603";0,0761358585210333
"604";0,415620514972877
"605";0,0782347667663185
"606";0,11780733947553
"607";0,159821250555926
"608";0,330230504177534
"609";0,124586794228196
"610";0,101541373892857
"611";0,331493740607515
"612";0,315495228586717
"613";0,116560453928664
"614";0,206848479387961
"615";0,171021368243288
"616";0,518215189184985
"617";0,119518743150909
"618";0,510224348788875
"619";0,270719452175614
"620";0,0391995804882901
"621";0,156590357893812
"622";0,388055292271383
"623";0,315928253481231
"624";0,417468910296063
"625";0,436505432795807
"626";0,228126293452933
"627";0,163489516753602
"628";0,267882778842176
"629";0,282891631457268
"630";0,109895108257964
"631";0,0866455446779805
"632";0,0703383865580217
"633";0,207957928779289
"634";0,63261187745175
"635";0,614151257434699
"636";0,240117893813618
"637";0,0988487960397999
"638";0,224036011351471
"639";0,226491459401971
"640";0,312901058421347
"641";0,556603630683767
"642";0,394906661835953
"643";0,153369233144484
"644";0,739764943096269
"645";0,270144664526684
"646";0,127471441790979
"647";0,300199917057974
"648";0,0707256431827157
"649";0,491889006636551
"650";0,397899058746383
"651";0,21935761792726
"652";0,197037160781744
"653";0,511807024090623
"654";0,116953951364008
"655";0,126446225595121
"656";0,379189097076422
"657";0,203092546939607
"658";0,508708115318613
"659";0,247272979796692
"660";0,584860884370316
"661";0,396423325375071
"662";0,0257757559847783
"663";0,0875014502465923
"664";0,61012795941848
"665";0,445764977280959
"666";0,128529744753422
"667";0,0864835996789322
"668";0,539001858479107
"669";0,148837590083204
"670";0,0763092396684291
"671";0,144252222392286
"672";0,096081985716172
"673";0,439664164705386
"674";0,0919450600702043
"675";0,0355279073666173
"676";0,531220661229856
"677";0,47924591594368
"678";0,169863737847574
"679";0,283441260326065
"680";0,092913127004536
"681";0,261274864531699
"682";0,322540144584988
"683";0,726071709750817
"684";0,433182970983902
"685";0,609971951191805
"686";0,314951120124356
"687";0,111141529750932
"688";0,221970579655992
"689";0,0590087204266184
"690";0,509748747882743
"691";0,648656689372624
"692";0,273214591107244
"693";0,12680757839672
"694";0,554122746891166
"695";0,314689993355693
"696";0,213969269706563
"697";0,156035574993423
"698";0,571724140140361
"699";0,144678679243534
"700";0,371397805409324
"701";0,499432666100767
"702";0,08751249701803
"703";0,372982532595265
"704";0,263707740613823
"705";0,441853784429529
"706";0,152024947825923
"707";0,268468484188829
"708";0,320967699582418
"709";0,480882046990268
"710";0,243168559962002
"711";0,120886131592509
"712";0,283512732009415
"713";0,0987596456750255
"714";0,0142628814771966
"715";0,577490004112989
"716";0,11408808457202
"717";0,528225916343493
"718";0,283324582901639
"719";0,179545939069319
"720";0,251119291736862
"721";0,207288496870188
"722";0,455416220884283
"723";0,0544809360891839
"724";0,362493107213089
"725";0,455193330577919
"726";0,439915815684023
"727";0,240525488359673
"728";0,473781986540635
"729";0,0557256236737143
"730";0,0590912117616157
"731";0,395338714190706
"732";0,2518474994657
"733";0,518742491059846
"734";0,348790296205635
"735";0,302355659149207
"736";0,32426281694108
"737";0,3204839494366
"738";0,0941042484184611
"739";0,0801976269610028
"740";0,282300885514643
"741";0,18812437542
"742";0,185088603756209
"743";0,329023584054178
"744";0,350712595504276
"745";0,119314528853937
"746";0,12648068749642
"747";0,0337078075585254
"748";0,235818682420412
"749";0,202585909795884
"750";0,318606314163315
"751";0,511003167579272
"752";0,350841114475721
"753";0,0398232100596284
"754";0,362525256424901
"755";0,38546656533399
"756";0,437665473579073
"757";0,120642152194399
"758";0,021017191958825
"759";0,224601415757635
"760";0,131393509702177
"761";0,155187228402
"762";0,130196130174839
"763";0,211982211958653
"764";0,226944331167359
"765";0,473593851808879
"766";0,151205096460073
"767";0,227366619508662
"768";0,364367481439323
"769";0,643486354580737
"770";0,274524062565934
"771";0,0564811907216994
"772";0,334862170331268
"773";0,262265743271786
"774";0,360176895110429
"775";0,175985247935257
"776";0,205039232465598
"777";0,194321275153732
"778";0,324780084630783
"779";0,322686996133318
"780";0,506159876082912
"781";0,354813419034753
"782";0,217310981843117
"783";0,131861047840429
"784";0,431278154003882
"785";0,273260267926041
"786";0,324083345839243
"787";0,558806784416307
"788";0,130191448820765
"789";0,712740584153339
"790";0,141442946698772
"791";0,342574415038668
"792";0,332760656038664
"793";0,233028084847341
"794";0,642184371449111
"795";0,170615746701723
"796";0,437918475011463
"797";0,283044550230038
"798";0,133023154731666
"799";0,590553104088064
"800";0,0328252131870548
"801";0,190994405151061
"802";0,0688018424951234
"803";0,326589861459667
"804";0,342140317047216
"805";0,110431290442964
"806";0,435449874078358
"807";0,120464441393151
"808";0,437575328894101
"809";0,336190853436079
"810";0,132131351591638
"811";0,305363845013028
"812";0,201203638992791
"813";0,075044851753765
"814";0,317556606541564
"815";0,17222842426745
"816";0,247051418638259
"817";0,445360855529579
"818";0,293070643412209
"819";0,791070326034689
"820";0,457933624469279
"821";0,361449793220051
"822";0,108713173119622
"823";0,378494232545384
"824";0,133908545125949
"825";0,123591253032659
"826";0,24897034832266
"827";0,360289955736206
"828";0,478410023190701
"829";0,506020086559486
"830";0,252260266772406
"831";0,0199521530128272
"832";0,47354403233382
"833";0,297652351498596
"834";0,0855992093577653
"835";0,217163000842229
"836";0,132635905759044
"837";0,277378530670206
"838";0,441949224037016
"839";0,492613244797764
"840";0,335600388145175
"841";0,132705653462441
"842";0,478203221291195
"843";0,628987471001616
"844";0,196193716307226
"845";0,391192570279886
"846";0,584528461913983
"847";0,2627831219861
"848";0,403633394658478
"849";0,331004939542208
"850";0,259329043668036
"851";0,320971801532085
"852";0,519700169308464
"853";0,375506960810696
"854";0,200611723753021
"855";0,0259959544191
"856";0,28170098760063
"857";0,0164733963667657
"858";0,0732971648648252
"859";0,105717473640967
"860";0,458421631676866
"861";0,22121931254163
"862";0,38678141150765
"863";0,495800445369644
"864";0,129606946031515
"865";0,163738810228057
"866";0,0066453273017728
"867";0,129282105687718
"868";0,368755451390696
"869";0,398757716829209
"870";0,298946377281415
"871";0,388662444559626
"872";0,301057496006064
"873";0,197294756934518
"874";0,461025089190846
"875";0,312574297490897
"876";0,148334725929055
"877";0,277674018414376
"878";0,469667659752802
"879";0,442037580567452
"880";0,19797238614661
"881";0,169106505808303
"882";0,400659101968382
"883";0,543299899386032
"884";0,310795031394203
"885";0,226579324585371
"886";0,139603904067128
"887";0,208405919104861
"888";0,0738226631611561
"889";0,16497558518895
"890";0,561165213709993
"891";0,140907812551026
"892";0,330191815449036
"893";0,299936977787646
"894";0,0591680451661702
"895";0,477554056585725
"896";0,0423684505073395
"897";0,0964705080035534
"898";0,529030003890374
"899";0,188666880375379
"900";0,24399792101592
"901";0,062292046244127
"902";0,0766436870027514
"903";0,361914483395765
"904";0,251755494260358
"905";0,180802645107265
"906";0,087633284891075
"907";0,11288613286484
"908";0,224267056953742
"909";0,467690484092727
"910";0,47062655779699
"911";0,464827231406478
"912";0,349013702348947
"913";0,0958867342146425
"914";0,123293688275855
"915";0,461681902549748
"916";0,0901761862961222
"917";0,404296523924164
"918";0,189824248307638
"919";0,151890534890069
"920";0,241476766691031
"921";0,495547487136207
"922";0,386264172853214
"923";0,24105285074142
"924";0,493586846478451
"925";0,284429689537873
"926";0,390317806806749
"927";0,345251053440135
"928";0,127179601978497
"929";0,133648605006442
"930";0,496666671955653
"931";0,459219015106417
"932";0,316457632106386
"933";0,393942085423112
"934";0,317377956727427
"935";0,294272462677286
"936";0,332993385630326
"937";0,475168145887923
"938";0,237648670131414
"939";0,175349992165937
"940";0,21259597541282
"941";0,0227993487557014
"942";0,633530143634483
"943";0,566948294685884
"944";0,154009205733914
"945";0,0803486894794036
"946";0,04717915090425
"947";0,234441706781627
"948";0,047217641200828
"949";0,148470108700246
"950";0,319903855066058
"951";0,489640474313925
"952";0,147721560578411
"953";0,26140094788543
"954";0,340013649116015
"955";0,1295969482955
"956";0,063679214705876
"957";0,0464711268171486
"958";0,411305467109729
"959";0,273726401782983
"960";0,258113109256863
"961";0,371794345238728
"962";0,333169632088313
"963";0,29049282681426
"964";0,175998416041565
"965";0,604153361067888
"966";0,210672398421439
"967";0,439528584064624
"968";0,320134490342863
"969";0,451097923491436
"970";0,222315486874853
"971";0,283870053618834
"972";0,261074333728671
"973";0,547530275697816
"974";0,15508542696532
"975";0,369182977654533
"976";0,33709662720583
"977";0,108843547049406
"978";0,669516756661723
"979";0,238184483204195
"980";0,324245798548081
"981";0,374579987866214
"982";0,125175581444561
"983";0,114259884356789
"984";0,276010852376783
"985";0,416404016022281
"986";0,300860011645998
"987";0,449718890906246
"988";0,358223623362023
"989";0,408725308975936
"990";0,081043105644809
"991";0,442193490227083
"992";0,151858585478955
"993";0,200727665518842
"994";0,265005987004976
"995";0,0602907155097151
"996";0,266033271845598
"997";0,204983716252176
"998";0,161911860039232
"999";0,186512097272915
"1000";0,0952055106456123
"1001";0,244180084646649
"1002";0,0177274878230502
"1003";0,168361505174082
"1004";0,194963211307386
"1005";0,129161034909588
"1006";0,140722593351412
"1007";0,0815360293446299
"1008";0,323423291479098
"1009";0,101588925930834
"1010";0,207331317363382
"1011";0,634159365752811
"1012";0,16687501977391
"1013";0,444390065629919
"1014";0,370947482424729
"1015";0,0904721547864489
"1016";0,591184437592625
"1017";0,473347639580455
"1018";0,197073761677728
"1019";0,136559127499435
"1020";0,213265759016885
"1021";0,478421629883395
"1022";0,185005643974664
"1023";0,0446795062282855
"1024";0,257720828952211
"1025";0,46713066109846
"1026";0,105898370156412
"1027";0,240059798542146
"1028";0,0990564314758442
"1029";0,309892660314116
"1030";0,259700775184504
"1031";0,278959494657269
"1032";0,176094580330847
"1033";0,163230071076858
"1034";0,493979815428348
"1035";0,307424425373237
"1036";0,249442774294083
"1037";0,0934870231896575
"1038";0,464736952305774
"1039";0,210497254855788
"1040";0,100536713831529
"1041";0,205072289447055
"1042";0,215789676038761
"1043";0,194939880825178
"1044";0,396684716332849
"1045";0,526215095587163
"1046";0,223677500649386
"1047";0,486605399637646
"1048";0,126786088679948
"1049";0,258420674829211
"1050";0,845970241728671
"1051";0,283130455489695
"1052";0,227985127801044
"1053";0,181912749423154
"1054";0,466961408365433
"1055";0,376309319881956
"1056";0,235834113149262
"1057";0,153380376830235
"1058";0,56674960041557
"1059";0,208061980519532
"1060";0,121808049195045
"1061";0,591591428951176
"1062";0,0494506583038189
"1063";0,227466675023213
"1064";0,288858220953636
"1065";0,204576713757242
"1066";0,0610456161126907
"1067";0,173225121819965
"1068";0,0675035864099055
"1069";0,045762085003461
"1070";0,0319597161093832
"1071";0,447551307630397
"1072";0,247760814215993
"1073";0,245757223177883
"1074";0,454727611974285
"1075";0,064776280612147
"1076";0,326959863546918
"1077";0,22202848298603
"1078";0,605055111214658
"1079";0,512770460009326
"1080";0,60874020641736
"1081";0,23048922083751
"1082";0,468268217103551
"1083";0,349222346437659
"1084";0,192418359685446
"1085";0,319505225750709
"1086";0,274797450398716
"1087";0,404650766540149
"1088";0,37100192815523
"1089";0,163749440473637
"1090";0,275094666950135
"1091";0,271277636224943
"1092";0,229582643573614
"1093";0,457173092987482
"1094";0,373776870054376
"1095";0,189072274271033
"1096";0,114574591611732
"1097";0,487543404936555
"1098";0,310325149777662
"1099";0,393176384221915
"1100";0,230459989010653
"1101";0,0599660838560803
"1102";0,299874380918417
"1103";0,0756766317411611
"1104";0,126324360492626
"1105";0,0874345724246819
"1106";0,217577754573155
"1107";0,63851037248449
"1108";0,255748552589936
"1109";0,236860313523403
"1110";0,0921621156771342
"1111";0,299079085344239
"1112";0,539469687524761
"1113";0,619314425273758
"1114";0,141007528374692
"1115";0,194668881753239
"1116";0,283690538380282
"1117";0,34459841937052
"1118";0,0897823491526704
"1119";0,207197099745674
"1120";0,133671886099766
"1121";0,133396403655236
"1122";0,161855921874297
"1123";0,209158450194922
"1124";0,284570917202698
"1125";0,430957087428515
"1126";0,193699104961354
"1127";0,142734837568719
"1128";0,705019385558722
"1129";0,527829873257336
"1130";0,447341884263706
"1131";0,12719959080549
"1132";0,593930506436781
"1133";0,351799194864633
"1134";0,428626827400146
"1135";0,298264993170909
"1136";0,263854248296436
"1137";0,0659321832054924
"1138";0,459353265362118
"1139";0,825320717454702
"1140";0,321250165732455
"1141";0,264422248000215
"1142";0,323899713950578
"1143";0,375308844466385
"1144";0,561833221758522
"1145";0,280277135701154
"1146";0,396956436055763
"1147";0,274931989412702
"1148";0,169249098029972
"1149";0,38435522162532
"1150";0,210663781780284
"1151";0,43142674772226
"1152";0,359673352880049
"1153";0,619737703473879
"1154";0,129442157165622
"1155";0,100830954632408
"1156";0,691456511610232
"1157";0,333405942669697
"1158";0,134183632749589
"1159";0,115619170109752
"1160";0,186862656568573
"1161";0,420026353902152
"1162";0,190816247417903
"1163";0,627125952717028
"1164";0,337531202141933
"1165";0,326931197978338
"1166";0,282590073398755
"1167";0,229351462583846
"1168";0,253043121735726
"1169";0,573873169096013
"1170";0,087169270774491
"1171";0,220064570106063
"1172";0,457276689521298
"1173";0,274062081498182
"1174";0,0864817307233913
"1175";0,360984593015798
"1176";0,173674023262476
"1177";0,564713946895525
"1178";0,14666704294936
"1179";0,0502511895749314
"1180";0,14313462737553
"1181";0,183797660267838
"1182";0,146911250387286
"1183";0,240120103727332
"1184";0,180204586054354
"1185";0,209837396692241
"1186";0,356611301041743
"1187";0,105397473051641
"1188";0,464012160616718
"1189";0,285198362191896
"1190";0,278055905599735
"1191";0,0354635713702713
"1192";0,228705515627952
"1193";0,18634808873294
"1194";0,487406055711393
"1195";0,641199311512499
"1196";0,595308677988732
"1197";0,1110462348638
"1198";0,150995203027907
"1199";0,267975825289099
"1200";0,117278563753212
"1201";0,0636790628684009
"1202";0,472323586525305
"1203";0,299679380026022
"1204";0,426094187167793
"1205";0,101100449569597
"1206";0,221835559263796
"1207";0,104560013747398
"1208";0,146439403103247
"1209";0,33427616677025
"1210";0,148398510383111
"1211";0,12525906688785
"1212";0,0903947901646397
"1213";0,078157900053825
"1214";0,141958266140998
"1215";0,171102617509632
"1216";0,111065507000973
"1217";0,0808009769310843
"1218";0,256254097655765
"1219";0,212658013313519
"1220";0,339368972417334
"1221";0,231993203772873
"1222";0,49294905746837
"1223";0,453426243355108
"1224";0,545321849715029
"1225";0,337454779912391
"1226";0,561857121365113
"1227";0,27050308365617
"1228";0,510874914134151
"1229";0,254867989362288
"1230";0,16728340660323
"1231";0,0992787450090698
"1232";0,163295149466459
"1233";0,157610116891229
"1234";0,416401992539267
"1235";0,275307747104198
"1236";0,174886064697908
"1237";0,137293944512042
"1238";0,675980233821777
