"";"x"
"536";0,778270658446843
"537";0,595513545163802
"538";0,592069801841276
"539";0,741094522417758
"540";0,891603795088076
"541";0,927386659729087
"542";0,757287913113956
"543";0,194934721341454
"544";0,667386802162647
"545";0,67992306623114
"546";0,642320506176256
"547";0,785849957770809
"548";0,918569177183688
"549";0,79232878801678
"550";0,770829810200443
"551";0,950054696877309
"552";0,761772256308743
"553";0,761644683706091
"554";0,763128628241716
"555";0,949692200224946
"556";0,554546337869958
"557";0,887510320384239
"558";0,548038442762386
"559";0,761493634074405
"560";0,774560172357629
"561";0,36689378272451
"562";0,901546476407631
"563";0,806626955535214
"564";0,839905206404023
"565";0,710279674114249
"566";0,933793818752305
"567";0,835897466955624
"568";0,547665330260431
"569";0,610960764314526
"570";0,872323145526868
"571";0,587824837149062
"572";0,981043867950837
"573";0,778169664631648
"574";0,548425406561044
"575";0,82940285360774
"576";0,721581289271497
"577";0,935442572060677
"578";0,512458929467969
"579";0,953831866395923
"580";0,775236713432154
"581";0,763081289679296
"582";0,701822087375872
"583";0,852757889097932
"584";0,921449509104176
"585";0,660168052924835
"586";0,992546774914828
"587";0,713797542090188
"588";0,600112446888942
"589";0,885657686935052
"590";0,550572074330072
"591";0,64270057827906
"592";0,47706948720406
"593";0,855437283922834
"594";0,871909279753584
"595";0,948648415120055
"596";0,775030213384524
"597";0,912834321926433
"598";0,554922226465045
"599";0,699670907462139
"600";0,893945329700971
"601";0,418911904154022
"602";0,809198494646373
"603";0,923864141478967
"604";0,584379485027123
"605";0,921765233233682
"606";0,88219266052447
"607";0,840178749444074
"608";0,669769495822466
"609";0,875413205771804
"610";0,898458626107143
"611";0,668506259392485
"612";0,684504771413283
"613";0,883439546071336
"614";0,793151520612039
"615";0,828978631756712
"616";0,481784810815014
"617";0,880481256849091
"618";0,489775651211125
"619";0,729280547824386
"620";0,96080041951171
"621";0,843409642106188
"622";0,611944707728617
"623";0,684071746518769
"624";0,582531089703937
"625";0,563494567204193
"626";0,771873706547067
"627";0,836510483246398
"628";0,732117221157824
"629";0,717108368542732
"630";0,890104891742036
"631";0,91335445532202
"632";0,929661613441978
"633";0,792042071220711
"634";0,367388122548251
"635";0,385848742565301
"636";0,759882106186382
"637";0,9011512039602
"638";0,775963988648529
"639";0,773508540598029
"640";0,687098941578653
"641";0,443396369316233
"642";0,605093338164047
"643";0,846630766855516
"644";0,260235056903731
"645";0,729855335473316
"646";0,872528558209021
"647";0,699800082942026
"648";0,929274356817284
"649";0,508110993363449
"650";0,602100941253617
"651";0,78064238207274
"652";0,802962839218256
"653";0,488192975909377
"654";0,883046048635992
"655";0,873553774404879
"656";0,620810902923578
"657";0,796907453060393
"658";0,491291884681387
"659";0,752727020203308
"660";0,415139115629684
"661";0,603576674624929
"662";0,974224244015222
"663";0,912498549753408
"664";0,38987204058152
"665";0,554235022719041
"666";0,871470255246578
"667";0,913516400321068
"668";0,460998141520893
"669";0,851162409916796
"670";0,923690760331571
"671";0,855747777607714
"672";0,903918014283828
"673";0,560335835294614
"674";0,908054939929796
"675";0,964472092633383
"676";0,468779338770144
"677";0,52075408405632
"678";0,830136262152426
"679";0,716558739673935
"680";0,907086872995464
"681";0,738725135468301
"682";0,677459855415012
"683";0,273928290249183
"684";0,566817029016098
"685";0,390028048808195
"686";0,685048879875644
"687";0,888858470249068
"688";0,778029420344008
"689";0,940991279573382
"690";0,490251252117257
"691";0,351343310627376
"692";0,726785408892756
"693";0,87319242160328
"694";0,445877253108833
"695";0,685310006644307
"696";0,786030730293437
"697";0,843964425006577
"698";0,428275859859639
"699";0,855321320756466
"700";0,628602194590676
"701";0,500567333899233
"702";0,91248750298197
"703";0,627017467404735
"704";0,736292259386177
"705";0,558146215570471
"706";0,847975052174077
"707";0,731531515811171
"708";0,679032300417582
"709";0,519117953009732
"710";0,756831440037998
"711";0,879113868407491
"712";0,716487267990585
"713";0,901240354324975
"714";0,985737118522803
"715";0,422509995887011
"716";0,885911915427979
"717";0,471774083656507
"718";0,716675417098361
"719";0,820454060930681
"720";0,748880708263138
"721";0,792711503129812
"722";0,544583779115717
"723";0,945519063910816
"724";0,637506892786911
"725";0,544806669422081
"726";0,560084184315978
"727";0,759474511640327
"728";0,526218013459365
"729";0,944274376326286
"730";0,940908788238384
"731";0,604661285809294
"732";0,7481525005343
"733";0,481257508940154
"734";0,651209703794365
"735";0,697644340850793
"736";0,67573718305892
"737";0,6795160505634
"738";0,905895751581539
"739";0,919802373038997
"740";0,717699114485357
"741";0,81187562458
"742";0,814911396243791
"743";0,670976415945822
"744";0,649287404495724
"745";0,880685471146063
"746";0,87351931250358
"747";0,966292192441475
"748";0,764181317579588
"749";0,797414090204116
"750";0,681393685836685
"751";0,488996832420728
"752";0,649158885524279
"753";0,960176789940372
"754";0,637474743575099
"755";0,61453343466601
"756";0,562334526420927
"757";0,879357847805601
"758";0,978982808041175
"759";0,775398584242366
"760";0,868606490297823
"761";0,844812771598
"762";0,869803869825161
"763";0,788017788041347
"764";0,773055668832641
"765";0,526406148191121
"766";0,848794903539927
"767";0,772633380491338
"768";0,635632518560677
"769";0,356513645419263
"770";0,725475937434066
"771";0,943518809278301
"772";0,665137829668732
"773";0,737734256728214
"774";0,639823104889571
"775";0,824014752064743
"776";0,794960767534402
"777";0,805678724846268
"778";0,675219915369217
"779";0,677313003866682
"780";0,493840123917087
"781";0,645186580965247
"782";0,782689018156883
"783";0,868138952159571
"784";0,568721845996118
"785";0,726739732073959
"786";0,675916654160757
"787";0,441193215583693
"788";0,869808551179235
"789";0,287259415846661
"790";0,858557053301228
"791";0,657425584961332
"792";0,667239343961336
"793";0,766971915152659
"794";0,357815628550889
"795";0,829384253298277
"796";0,562081524988537
"797";0,716955449769962
"798";0,866976845268334
"799";0,409446895911936
"800";0,967174786812945
"801";0,809005594848939
"802";0,931198157504877
"803";0,673410138540333
"804";0,657859682952784
"805";0,889568709557036
"806";0,564550125921642
"807";0,879535558606849
"808";0,562424671105899
"809";0,663809146563921
"810";0,867868648408362
"811";0,694636154986972
"812";0,79879636100721
"813";0,924955148246235
"814";0,682443393458436
"815";0,82777157573255
"816";0,752948581361741
"817";0,554639144470421
"818";0,706929356587791
"819";0,208929673965311
"820";0,542066375530721
"821";0,638550206779949
"822";0,891286826880378
"823";0,621505767454616
"824";0,866091454874051
"825";0,876408746967342
"826";0,75102965167734
"827";0,639710044263794
"828";0,521589976809299
"829";0,493979913440514
"830";0,747739733227594
"831";0,980047846987173
"832";0,52645596766618
"833";0,702347648501404
"834";0,914400790642235
"835";0,782836999157771
"836";0,867364094240956
"837";0,722621469329794
"838";0,558050775962984
"839";0,507386755202236
"840";0,664399611854825
"841";0,867294346537559
"842";0,521796778708805
"843";0,371012528998384
"844";0,803806283692774
"845";0,608807429720114
"846";0,415471538086017
"847";0,7372168780139
"848";0,596366605341522
"849";0,668995060457792
"850";0,740670956331964
"851";0,679028198467915
"852";0,480299830691536
"853";0,624493039189304
"854";0,799388276246979
"855";0,9740040455809
"856";0,71829901239937
"857";0,983526603633234
"858";0,926702835135175
"859";0,894282526359033
"860";0,541578368323133
"861";0,77878068745837
"862";0,61321858849235
"863";0,504199554630356
"864";0,870393053968485
"865";0,836261189771943
"866";0,993354672698227
"867";0,870717894312283
"868";0,631244548609304
"869";0,601242283170791
"870";0,701053622718585
"871";0,611337555440374
"872";0,698942503993936
"873";0,802705243065482
"874";0,538974910809154
"875";0,687425702509103
"876";0,851665274070945
"877";0,722325981585624
"878";0,530332340247198
"879";0,557962419432548
"880";0,80202761385339
"881";0,830893494191697
"882";0,599340898031617
"883";0,456700100613968
"884";0,689204968605797
"885";0,773420675414629
"886";0,860396095932872
"887";0,791594080895138
"888";0,926177336838844
"889";0,83502441481105
"890";0,438834786290007
"891";0,859092187448974
"892";0,669808184550964
"893";0,700063022212354
"894";0,94083195483383
"895";0,522445943414275
"896";0,95763154949266
"897";0,903529491996447
"898";0,470969996109626
"899";0,811333119624621
"900";0,75600207898408
"901";0,937707953755873
"902";0,923356312997249
"903";0,638085516604235
"904";0,748244505739642
"905";0,819197354892735
"906";0,912366715108925
"907";0,88711386713516
"908";0,775732943046258
"909";0,532309515907273
"910";0,529373442203009
"911";0,535172768593522
"912";0,650986297651053
"913";0,904113265785358
"914";0,876706311724145
"915";0,538318097450252
"916";0,909823813703878
"917";0,595703476075836
"918";0,810175751692362
"919";0,848109465109931
"920";0,758523233308969
"921";0,504452512863793
"922";0,613735827146786
"923";0,75894714925858
"924";0,506413153521549
"925";0,715570310462127
"926";0,609682193193251
"927";0,654748946559865
"928";0,872820398021503
"929";0,866351394993558
"930";0,503333328044347
"931";0,540780984893583
"932";0,683542367893614
"933";0,606057914576888
"934";0,682622043272573
"935";0,705727537322714
"936";0,667006614369674
"937";0,524831854112077
"938";0,762351329868586
"939";0,824650007834063
"940";0,78740402458718
"941";0,977200651244299
"942";0,366469856365517
"943";0,433051705314116
"944";0,845990794266086
"945";0,919651310520596
"946";0,95282084909575
"947";0,765558293218373
"948";0,952782358799172
"949";0,851529891299754
"950";0,680096144933942
"951";0,510359525686075
"952";0,852278439421589
"953";0,73859905211457
"954";0,659986350883985
"955";0,8704030517045
"956";0,936320785294124
"957";0,953528873182851
"958";0,588694532890271
"959";0,726273598217017
"960";0,741886890743137
"961";0,628205654761272
"962";0,666830367911686
"963";0,70950717318574
"964";0,824001583958435
"965";0,395846638932112
"966";0,789327601578561
"967";0,560471415935376
"968";0,679865509657137
"969";0,548902076508564
"970";0,777684513125147
"971";0,716129946381166
"972";0,738925666271329
"973";0,452469724302184
"974";0,84491457303468
"975";0,630817022345467
"976";0,66290337279417
"977";0,891156452950594
"978";0,330483243338277
"979";0,761815516795805
"980";0,675754201451919
"981";0,625420012133786
"982";0,874824418555439
"983";0,885740115643211
"984";0,723989147623217
"985";0,583595983977719
"986";0,699139988354001
"987";0,550281109093754
"988";0,641776376637977
"989";0,591274691024064
"990";0,918956894355191
"991";0,557806509772917
"992";0,848141414521045
"993";0,799272334481158
"994";0,734994012995024
"995";0,939709284490285
"996";0,733966728154402
"997";0,795016283747824
"998";0,838088139960768
"999";0,813487902727085
"1000";0,904794489354388
"1001";0,755819915353351
"1002";0,98227251217695
"1003";0,831638494825918
"1004";0,805036788692615
"1005";0,870838965090412
"1006";0,859277406648588
"1007";0,91846397065537
"1008";0,676576708520902
"1009";0,898411074069166
"1010";0,792668682636618
"1011";0,365840634247189
"1012";0,83312498022609
"1013";0,555609934370081
"1014";0,629052517575271
"1015";0,909527845213551
"1016";0,408815562407375
"1017";0,526652360419546
"1018";0,802926238322272
"1019";0,863440872500565
"1020";0,786734240983115
"1021";0,521578370116605
"1022";0,814994356025336
"1023";0,955320493771715
"1024";0,742279171047789
"1025";0,53286933890154
"1026";0,894101629843588
"1027";0,759940201457854
"1028";0,900943568524156
"1029";0,690107339685884
"1030";0,740299224815496
"1031";0,721040505342731
"1032";0,823905419669153
"1033";0,836769928923142
"1034";0,506020184571652
"1035";0,692575574626763
"1036";0,750557225705917
"1037";0,906512976810342
"1038";0,535263047694226
"1039";0,789502745144212
"1040";0,899463286168471
"1041";0,794927710552945
"1042";0,784210323961239
"1043";0,805060119174822
"1044";0,603315283667151
"1045";0,473784904412837
"1046";0,776322499350614
"1047";0,513394600362354
"1048";0,873213911320052
"1049";0,741579325170789
"1050";0,154029758271329
"1051";0,716869544510305
"1052";0,772014872198956
"1053";0,818087250576846
"1054";0,533038591634567
"1055";0,623690680118044
"1056";0,764165886850738
"1057";0,846619623169765
"1058";0,43325039958443
"1059";0,791938019480468
"1060";0,878191950804955
"1061";0,408408571048824
"1062";0,950549341696181
"1063";0,772533324976787
"1064";0,711141779046364
"1065";0,795423286242758
"1066";0,938954383887309
"1067";0,826774878180035
"1068";0,932496413590094
"1069";0,954237914996539
"1070";0,968040283890617
"1071";0,552448692369603
"1072";0,752239185784007
"1073";0,754242776822117
"1074";0,545272388025715
"1075";0,935223719387853
"1076";0,673040136453082
"1077";0,77797151701397
"1078";0,394944888785342
"1079";0,487229539990674
"1080";0,39125979358264
"1081";0,76951077916249
"1082";0,531731782896449
"1083";0,650777653562341
"1084";0,807581640314554
"1085";0,680494774249292
"1086";0,725202549601284
"1087";0,595349233459851
"1088";0,62899807184477
"1089";0,836250559526363
"1090";0,724905333049865
"1091";0,728722363775057
"1092";0,770417356426386
"1093";0,542826907012518
"1094";0,626223129945624
"1095";0,810927725728967
"1096";0,885425408388268
"1097";0,512456595063445
"1098";0,689674850222338
"1099";0,606823615778085
"1100";0,769540010989347
"1101";0,94003391614392
"1102";0,700125619081583
"1103";0,924323368258839
"1104";0,873675639507374
"1105";0,912565427575318
"1106";0,782422245426845
"1107";0,36148962751551
"1108";0,744251447410064
"1109";0,763139686476597
"1110";0,907837884322866
"1111";0,700920914655761
"1112";0,460530312475239
"1113";0,380685574726242
"1114";0,858992471625308
"1115";0,805331118246761
"1116";0,716309461619718
"1117";0,65540158062948
"1118";0,91021765084733
"1119";0,792802900254326
"1120";0,866328113900234
"1121";0,866603596344764
"1122";0,838144078125703
"1123";0,790841549805078
"1124";0,715429082797302
"1125";0,569042912571485
"1126";0,806300895038646
"1127";0,857265162431281
"1128";0,294980614441278
"1129";0,472170126742664
"1130";0,552658115736294
"1131";0,87280040919451
"1132";0,406069493563219
"1133";0,648200805135367
"1134";0,571373172599854
"1135";0,701735006829092
"1136";0,736145751703564
"1137";0,934067816794508
"1138";0,540646734637882
"1139";0,174679282545298
"1140";0,678749834267545
"1141";0,735577751999785
"1142";0,676100286049422
"1143";0,624691155533615
"1144";0,438166778241478
"1145";0,719722864298845
"1146";0,603043563944237
"1147";0,725068010587298
"1148";0,830750901970028
"1149";0,61564477837468
"1150";0,789336218219716
"1151";0,56857325227774
"1152";0,640326647119951
"1153";0,380262296526121
"1154";0,870557842834378
"1155";0,899169045367592
"1156";0,308543488389768
"1157";0,666594057330303
"1158";0,865816367250411
"1159";0,884380829890248
"1160";0,813137343431427
"1161";0,579973646097848
"1162";0,809183752582097
"1163";0,372874047282972
"1164";0,662468797858067
"1165";0,673068802021662
"1166";0,717409926601245
"1167";0,770648537416154
"1168";0,746956878264274
"1169";0,426126830903987
"1170";0,912830729225509
"1171";0,779935429893937
"1172";0,542723310478702
"1173";0,725937918501818
"1174";0,913518269276609
"1175";0,639015406984202
"1176";0,826325976737524
"1177";0,435286053104475
"1178";0,85333295705064
"1179";0,949748810425069
"1180";0,85686537262447
"1181";0,816202339732162
"1182";0,853088749612714
"1183";0,759879896272668
"1184";0,819795413945646
"1185";0,790162603307759
"1186";0,643388698958257
"1187";0,894602526948359
"1188";0,535987839383282
"1189";0,714801637808104
"1190";0,721944094400265
"1191";0,964536428629729
"1192";0,771294484372048
"1193";0,81365191126706
"1194";0,512593944288607
"1195";0,358800688487501
"1196";0,404691322011268
"1197";0,8889537651362
"1198";0,849004796972093
"1199";0,732024174710901
"1200";0,882721436246788
"1201";0,936320937131599
"1202";0,527676413474695
"1203";0,700320619973978
"1204";0,573905812832207
"1205";0,898899550430403
"1206";0,778164440736204
"1207";0,895439986252602
"1208";0,853560596896753
"1209";0,66572383322975
"1210";0,851601489616889
"1211";0,87474093311215
"1212";0,90960520983536
"1213";0,921842099946175
"1214";0,858041733859002
"1215";0,828897382490368
"1216";0,888934492999027
"1217";0,919199023068916
"1218";0,743745902344235
"1219";0,787341986686481
"1220";0,660631027582666
"1221";0,768006796227127
"1222";0,50705094253163
"1223";0,546573756644892
"1224";0,454678150284971
"1225";0,662545220087609
"1226";0,438142878634887
"1227";0,729496916343831
"1228";0,489125085865849
"1229";0,745132010637712
"1230";0,832716593396771
"1231";0,90072125499093
"1232";0,836704850533541
"1233";0,842389883108771
"1234";0,583598007460733
"1235";0,724692252895802
"1236";0,825113935302092
"1237";0,862706055487958
"1238";0,324019766178223
"1239";0,759727959999329
"1240";0,903743364995417
"1241";0,793382117305666
"1242";0,695067807772972
"1243";0,516456544362183
"1244";0,731131732405106
"1245";0,691156555512393
"1246";0,880318644895897
"1247";0,526317670490062
"1248";0,693679060055048
"1249";0,542133390396049
